CountryName,capital,population,coach,Player_Lname,Player_Fname,Height,BirthDate,isCaptain,Position,no_Yellow_cards,no_Red_cards,no_Goals,no_Assists,Year,Host,Winner
Netherlands,Amesterdam,16.9,Louis van Gaal,KUYT,DIRK,184,22-07-1980,FALSE,Forward,0,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,JANMAAT,DARYL,186,22-07-1989,FALSE,Defender,0,0,0,2,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,BLIND,DALEY,180,09-03-1990,FALSE,Defender,1,0,1,2,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,MARTINS INDI,BRUNO,186,08-02-1992,FALSE,Defender,2,0,0,0,,,
Netherlands,Amesterdam,16.9,Louis van Gaal,ROBBEN,ARJEN,180,23-01-1984,FALSE,Forward,1,0,3,1,,,
Nigeria,Abuja,173.6,Stephen Keshi,ENYEAMA,VINCENT,185,29-08-1982,TRUE,Goalkeeper,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,MOSES,VICTOR,177,12-12-1990,FALSE,Forward,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,ECHIEJILE,UWA,185,20-01-1988,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,NWOFOR,UCHE,177,17-09-1991,FALSE,Forward,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,AMEOBI,SHOLA,188,12-10-1981,FALSE,Forward,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,GABRIEL,RUBEN,184,25-09-1990,FALSE,Midfielder,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,AZEEZ,RAMON,170,12-12-1992,FALSE,Midfielder,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,ODEMWINGIE,PETER,181,15-07-1981,FALSE,Forward,0,0,1,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,UCHEBO,OKECHUKWU,194,03-02-1990,FALSE,Forward,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,ONAZI,OGENYI,168,25-12-1992,FALSE,Midfielder,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,BABATUNDE,MICHAEL,165,24-12-1992,FALSE,Forward,0,0,0,1,,,
Nigeria,Abuja,173.6,Stephen Keshi,OMERUO,KENNETH,185,17-10-1993,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,OSHANIWA,JUWON,184,14-09-1990,FALSE,Defender,1,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,YOBO,JOSEPH,185,06-09-1980,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,OBI MIKEL,JOHN,188,22-04-1987,FALSE,Midfielder,1,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,OBOABONA,GODFREY,183,16-09-1990,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,EMENIKE,EMMANUEL,182,10-05-1987,FALSE,Forward,0,0,0,1,,,
Nigeria,Abuja,173.6,Stephen Keshi,AMBROSE,EFE,190,18-10-1988,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,ODUNLAMI,EBENEZER,187,30-04-1991,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,AGBIM,CHIGOZIE,187,28-11-1984,FALSE,Goalkeeper,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,EGWUEKWE,AZUBUIKE,195,16-07-1989,FALSE,Defender,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,EJIDE,AUSTINE,186,08-04-1984,FALSE,Goalkeeper,0,0,0,0,,,
Nigeria,Abuja,173.6,Stephen Keshi,MUSA,AHMED,176,14-10-1992,FALSE,Forward,0,0,2,0,,,
Portugal,Lisbon,10.58,Paulo Bento,CARVALHO,WILLIAM,185,07-04-1992,FALSE,Midfielder,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,DE FREITAS,VIEIRINHA,170,24-01-1986,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,SILVESTRE,VARELA,180,02-02-1985,FALSE,Forward,0,0,1,0,,,
Portugal,Lisbon,10.58,Paulo Bento,PATRICIO,RUI,189,15-02-1988,FALSE,Goalkeeper,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,AMORIM,RUBEN,180,27-01-1985,FALSE,Midfielder,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,COSTA,RICARDO,183,16-05-1981,FALSE,Defender,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,MEIRELES,RAUL,179,17-03-1983,FALSE,Midfielder,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,SILVA,RAFA,173,17-05-1993,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,FERREIRA,PEPE,186,26-02-1983,FALSE,Defender,0,1,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,DA CUNHA,NANI,175,17-11-1986,FALSE,Forward,0,0,1,0,,,
Portugal,Lisbon,10.58,Paulo Bento,VELOSO,MIGUEL,181,11-05-1986,FALSE,Midfielder,0,0,0,1,,,
Portugal,Lisbon,10.58,Paulo Bento,NETO,LUIS,186,26-05-1988,FALSE,Defender,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,PEREIRA,JOAO,172,25-02-1984,FALSE,Defender,1,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,MOUTINHO,JOAO,170,08-09-1986,FALSE,Midfielder,1,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,ALMEIDA,HUGO,193,23-05-1984,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,POSTIGA,HELDER,182,02-08-1982,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,COENTRAO,FABIO,181,11-03-1988,FALSE,Defender,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,CARVALHO,EDUARDO,187,19-09-1982,FALSE,Goalkeeper,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,LOPES,EDER,190,22-12-1987,FALSE,Forward,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,RONALDO,CRISTIANO,185,05-02-1985,TRUE,Forward,0,0,1,1,,,
Portugal,Lisbon,10.58,Paulo Bento,ALVES,BRUNO,187,27-11-1981,FALSE,Defender,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,BASTOS,BETO,183,01-05-1982,FALSE,Goalkeeper,0,0,0,0,,,
Portugal,Lisbon,10.58,Paulo Bento,ALMEIDA,ANDRE,185,10-09-1990,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,ZHIRKOV,YURY,180,20-08-1983,FALSE,Forward,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,LODYGIN,YURY,186,26-05-1990,FALSE,Goalkeeper,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,GRANAT,VLADIMIR,184,22-05-1987,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,FAYZULIN,VICTOR,176,22-04-1986,FALSE,Midfielder,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,BEREZUTSKIY,VASILY,188,20-06-1982,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,RYZHIKOV,SERGEY,192,19-09-1980,FALSE,Goalkeeper,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,IGNASHEVICH,SERGEY,186,14-07-1979,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,SHIROKOV,ROMAN,183,06-07-1981,TRUE,Midfielder,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,SHATOV,OLEG,176,29-07-1990,FALSE,Midfielder,1,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,KANUNNIKOV,MAKSIM,184,14-07-1991,FALSE,Forward,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,DENISOV,IGOR,176,17-05-1984,FALSE,Midfielder,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,AKINFEEV,IGOR,185,08-04-1986,FALSE,Goalkeeper,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,SHCHENNIKOV,GEORGY,179,27-04-1991,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,KOMBAROV,DMITRY,182,22-01-1987,FALSE,Defender,1,0,0,1,,,
Russia,Moscow,142.46,Fabio Capello,GLUSHAKOV,DENIS,182,27-01-1987,FALSE,Midfielder,1,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,SEMENOV,ANDREY,191,24-03-1989,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,ESHCHENKO,ANDREY,177,09-02-1984,FALSE,Defender,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,IONOV,ALEXEY,178,18-02-1989,FALSE,Forward,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,SAMEDOV,ALEXANDER,178,19-07-1984,FALSE,Forward,0,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,KOKORIN,ALEXANDER,182,19-03-1991,FALSE,Forward,0,0,1,0,,,
Russia,Moscow,142.46,Fabio Capello,KOZLOV,ALEKSEI,185,25-12-1986,FALSE,Defender,1,0,0,0,,,
Russia,Moscow,142.46,Fabio Capello,KERZHAKOV,ALEKSANDR,175,27-11-1982,FALSE,Forward,0,0,1,0,,,
Russia,Moscow,142.46,Fabio Capello,DZAGOEV,ALAN,178,17-06-1990,FALSE,Midfielder,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,SUKYOUNG,YUN,182,13-02-1990,FALSE,Defender,0,0,0,1,,,
South Korea,Seoul,50.42,Hong Myung-bo,HEUNGMIN,SON,183,08-07-1992,FALSE,Midfielder,1,0,1,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,JOOHO,PARK,174,16-01-1987,FALSE,Defender,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,JONGWOO,PARK,180,10-03-1989,FALSE,Midfielder,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,CHUYOUNG,PARK,183,10-07-1985,FALSE,Forward,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,YONG,LEE,180,24-12-1986,FALSE,Defender,1,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,KEUNHO,LEE,177,11-04-1985,FALSE,Forward,0,0,1,1,,,
South Korea,Seoul,50.42,Hong Myung-bo,CHUNGYONG,LEE,180,02-07-1988,FALSE,Midfielder,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,BUMYOUNG,LEE,199,02-04-1989,FALSE,Goalkeeper,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,TAEHWI,KWAK,185,08-07-1981,FALSE,Defender,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,JACHEOL,KOO,182,27-02-1989,TRUE,Forward,1,0,1,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,YOUNGGWON,KIM,187,27-02-1990,FALSE,Defender,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,SHINWOOK,KIM,196,14-04-1988,FALSE,Forward,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,SEUNGGYU,KIM,187,30-09-1990,FALSE,Goalkeeper,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,CHANGSOO,KIM,179,12-09-1985,FALSE,Defender,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,BOKYUNG,KIM,178,06-10-1989,FALSE,Midfielder,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,SUNGYUENG,KI,186,24-01-1989,FALSE,Midfielder,1,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,SUNGRYONG,JUNG,190,04-01-1985,FALSE,Goalkeeper,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,DONGWON,JI,186,28-05-1991,FALSE,Midfielder,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,SEOKHO,HWANG,182,27-06-1989,FALSE,Defender,0,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,JEONGHO,HONG,188,12-08-1989,FALSE,Defender,1,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,KOOKYOUNG,HAN,183,19-04-1990,FALSE,Midfielder,1,0,0,0,,,
South Korea,Seoul,50.42,Hong Myung-bo,DAESUNG,HA,182,02-03-1985,FALSE,Midfielder,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,HERNANDEZ,XAVI,170,25-01-1980,FALSE,Midfielder,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,ALONSO,XABI,183,25-11-1981,FALSE,Midfielder,1,0,1,0,,,
Spain,Madrid,47.1,Vicente del Bosque,RAMOS,SERGIO,183,30-03-1986,FALSE,Defender,1,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,BUSQUETS,SERGIO,189,16-07-1988,FALSE,Midfielder,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,CAZORLA,SANTI,169,13-12-1984,FALSE,Midfielder,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,ALBIOL,RAUL,187,04-09-1985,FALSE,Defender,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,REINA,PEPE,187,31-08-1982,FALSE,Goalkeeper,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,RODRIGUEZ,PEDRO,169,28-07-1987,FALSE,Forward,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,MERODIO,KOKE,178,08-01-1992,FALSE,Midfielder,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,BELEN,JUANFRAN,180,09-01-1985,FALSE,Defender,0,0,0,1,,,
Spain,Madrid,47.1,Vicente del Bosque,MATA,JUAN,171,28-04-1988,FALSE,Forward,0,0,1,0,,,
Spain,Madrid,47.1,Vicente del Bosque,ALBA,JORDI,170,21-03-1989,FALSE,Defender,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,MARTINEZ,JAVI,190,02-09-1988,FALSE,Midfielder,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,CASILLAS,IKER,185,20-05-1981,TRUE,Goalkeeper,1,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,PIQUE,GERARD,192,02-02-1987,FALSE,Defender,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,TORRES,FERNANDO,186,20-03-1984,FALSE,Forward,0,0,1,0,,,
Spain,Madrid,47.1,Vicente del Bosque,COSTA,DIEGO,188,07-10-1988,FALSE,Forward,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,VILLA,DAVID,175,03-12-1981,FALSE,Forward,0,0,1,0,,,
Spain,Madrid,47.1,Vicente del Bosque,SILVA,DAVID,170,08-01-1986,FALSE,Midfielder,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,DE GEA,DAVID,190,07-11-1990,FALSE,Goalkeeper,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,FABREGAS,CESC,175,04-05-1987,FALSE,Midfielder,0,0,0,1,,,
Spain,Madrid,47.1,Vicente del Bosque,AZPILICUETA,CESAR,178,28-08-1989,FALSE,Midfielder,0,0,0,0,,,
Spain,Madrid,47.1,Vicente del Bosque,INIESTA,ANDRES,170,11-05-1984,FALSE,Midfielder,0,0,0,1,,,
Switzerland,Bern,8,Ottmar Hitzfeld,SOMMER,YANN,183,17-12-1988,FALSE,Goalkeeper,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,SHAQIRI,XHERDAN,169,10-10-1991,FALSE,Midfielder,0,0,3,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,BEHRAMI,VALON,184,19-04-1985,FALSE,Midfielder,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,STOCKER,VALENTIN,179,12-04-1989,FALSE,Midfielder,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,BARNETTA,TRANQUILLO,178,22-05-1985,FALSE,Midfielder,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,VON BERGEN,STEVE,183,10-06-1983,FALSE,Defender,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,LICHTSTEINER,STEPHAN,180,16-01-1984,FALSE,Defender,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,BUERKI,ROMAN,188,14-11-1990,FALSE,Goalkeeper,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,RODRIGUEZ,RICARDO,180,25-08-1992,FALSE,Defender,0,0,0,1,,,
Switzerland,Bern,8,Ottmar Hitzfeld,ZIEGLER,RETO,183,16-01-1986,FALSE,Defender,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,SENDEROS,PHILIPPE,190,14-02-1985,FALSE,Defender,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,LANG,MICHAEL,185,08-02-1991,FALSE,Defender,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,GAVRANOVIC,MARIO,175,24-11-1989,FALSE,Forward,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,DRMIC,JOSIP,182,08-08-1992,FALSE,Forward,1,0,0,2,,,
Switzerland,Bern,8,Ottmar Hitzfeld,DJOUROU,JOHAN,192,18-01-1987,FALSE,Defender,1,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,SEFEROVIC,HARIS,187,22-02-1992,FALSE,Forward,0,0,1,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,XHAKA,GRANIT,183,27-09-1992,FALSE,Midfielder,1,0,1,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,INLER,GOKHAN,181,27-06-1984,TRUE,Midfielder,0,0,0,1,,,
Switzerland,Bern,8,Ottmar Hitzfeld,FERNANDES,GELSON,179,02-09-1986,FALSE,Midfielder,1,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,SCHAER,FABIAN,186,20-12-1991,FALSE,Defender,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,BENAGLIO,DIEGO,195,08-09-1983,FALSE,Goalkeeper,0,0,0,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,DZEMAILI,BLERIM,179,12-04-1986,FALSE,Midfielder,0,0,1,0,,,
Switzerland,Bern,8,Ottmar Hitzfeld,MEHMEDI,ADMIR,183,16-03-1991,FALSE,Forward,0,0,1,1,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,GARGANO,WALTER,168,23-07-1984,FALSE,Midfielder,1,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,COATES,SEBASTIAN,196,07-10-1990,FALSE,Defender,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,MUNOZ,RODRIGO,185,22-01-1982,FALSE,Goalkeeper,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,LODEIRO,NICOLAS,173,21-03-1989,FALSE,Midfielder,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,PEREIRA,MAXIMILIANO,173,08-06-1984,FALSE,Defender,0,1,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,SILVA,MARTIN,187,25-03-1983,FALSE,Goalkeeper,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,CACERES,MARTIN,178,07-04-1987,FALSE,Defender,1,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,SUAREZ,LUIS,181,24-01-1987,FALSE,Forward,0,0,2,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,GIMENEZ,JOSE,184,20-01-1995,FALSE,Defender,1,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,FUCILE,JORGE,177,19-11-1984,FALSE,Defender,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,RAMIREZ,GASTON,183,02-12-1990,FALSE,Midfielder,0,0,0,1,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,MUSLERA,FERNANDO,190,16-06-1986,FALSE,Goalkeeper,1,0,0,1,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,AREVALO,EGIDIO,168,01-01-1982,FALSE,Midfielder,1,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,CAVANI,EDINSON,188,14-02-1987,FALSE,Forward,0,0,1,1,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,PEREZ,DIEGO,176,18-05-1980,FALSE,Midfielder,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,LUGANO,DIEGO,188,02-11-1980,TRUE,Defender,2,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,GODIN,DIEGO,185,16-02-1986,FALSE,Defender,1,0,1,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,FORLAN,DIEGO,181,19-05-1979,FALSE,Forward,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,RODRIGUEZ,CRISTIAN,178,30-09-1985,FALSE,Midfielder,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,STUANI,CRISTHIAN,186,12-10-1986,FALSE,Forward,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,PEREIRA,ALVARO,182,28-11-1985,FALSE,Midfielder,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,GONZALEZ,ALVARO,175,29-10-1984,FALSE,Midfielder,0,0,0,0,,,
Uruguay,Montevideo,3.42,Oscar Tabarez,HERNANDEZ,ABEL,186,08-08-1990,FALSE,Forward,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,CHANDLER,TIMMY,186,29-03-1990,FALSE,Defender,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,HOWARD,TIM,187,06-03-1979,FALSE,Goalkeeper,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,GONZALEZ,OMAR,195,11-10-1988,FALSE,Defender,1,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,RIMANDO,NICK,182,17-06-1979,FALSE,Goalkeeper,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,DISKERUD,MIX,182,02-10-1990,FALSE,Midfielder,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,BRADLEY,MICHAEL,185,31-07-1987,FALSE,Midfielder,0,0,0,1,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,BESLER,MATT,182,11-02-1987,FALSE,Defender,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,BECKERMAN,KYLE,181,23-04-1982,FALSE,Midfielder,1,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,GREEN,JULIAN,172,06-06-1995,FALSE,Midfielder,0,0,1,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,ALTIDORE,JOZY,185,06-11-1989,FALSE,Forward,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,BROOKS,JOHN,193,28-01-1993,FALSE,Defender,0,0,1,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,JONES,JERMAINE,184,03-11-1981,FALSE,Midfielder,1,0,1,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,ZUSI,GRAHAM,177,18-08-1986,FALSE,Midfielder,0,0,0,2,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,CAMERON,GEOFF,190,11-07-1985,FALSE,Defender,1,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,JOHNSON,FABIAN,182,11-12-1987,FALSE,Defender,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,YEDLIN,DEANDRE,175,09-07-1993,FALSE,Defender,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,BEASLEY,DAMARCUS,170,24-05-1982,FALSE,Defender,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,DEMPSEY,CLINT,185,09-03-1983,TRUE,Forward,0,0,2,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,WONDOLOWSKI,CHRIS,182,28-01-1983,FALSE,Forward,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,GUZAN,BRAD,193,09-09-1984,FALSE,Goalkeeper,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,DAVIS,BRAD,180,08-11-1981,FALSE,Midfielder,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,JOHANNSSON,ARON,182,10-11-1990,FALSE,Forward,0,0,0,0,,,
USA,Washington D.C.,318.9,Jurgen Klinsmann,BEDOYA,ALEJANDRO,178,29-04-1987,FALSE,Midfielder,0,0,0,0,,,
